rainfall_24h,rainfall_72h,elevation,slope,twi,ndwi,ndvi,drainage_capacity,urbanization_index,infrastructure_decay,disaster_unpreparedness,precip_ratio,ponding_hazard,water_contrast,drainage_stress,flood_target
0.0,27.66,12.0,0.33,8.3,0.358,0.648,5.5,8,4,3,27.661,205.557,-0.289,0.0,0
20.18,70.64,8.0,0.26,6.23,0.216,0.467,3.5,4,2,7,3.335,255.78,-0.251,0.577,0
6.28,30.55,4.0,0.12,6.64,0.063,0.115,5.0,8,5,5,4.197,444.576,-0.052,0.126,1
11.43,91.42,16.0,0.26,4.12,0.277,0.363,6.5,5,3,5,7.356,233.752,-0.085,0.176,1
14.57,58.3,149.0,1.4,3.96,0.242,0.502,6.0,6,6,4,3.743,0.0,-0.26,0.243,0
11.49,68.92,13.0,0.48,0.02,0.244,0.209,5.5,2,3,6,5.519,150.233,0.035,0.209,1
12.0,84.01,18.0,0.23,1.66,0.227,0.321,4.0,4,3,4,6.462,246.677,-0.093,0.3,0
22.04,66.13,1.0,0.37,10.38,0.002,0.619,5.0,2,4,6,2.87,212.105,-0.617,0.441,0
20.71,93.18,6.0,0.16,6.78,0.191,0.426,4.0,4,6,10,4.293,355.986,-0.235,0.518,1
11.14,55.69,37.0,0.74,3.35,0.262,0.569,3.5,3,5,9,4.588,74.743,-0.307,0.318,0
17.58,35.16,39.0,1.21,3.6,0.226,0.348,4.5,6,1,5,1.892,46.44,-0.122,0.391,0
10.39,31.16,394.0,1.07,3.65,0.121,0.55,4.5,6,4,7,2.737,0.0,-0.429,0.231,0
0.0,0.0,6.0,0.12,2.25,0.092,0.619,6.5,4,2,1,0.0,434.536,-0.527,0.0,1
0.0,54.67,1719.0,0.84,3.48,0.117,0.815,4.5,6,7,4,54.667,0.0,-0.699,0.0,0
13.31,39.93,12.0,1.66,0.72,0.281,0.796,4.5,3,10,4,2.79,50.01,-0.515,0.296,0
8.52,59.61,12.0,0.78,4.43,0.295,0.267,4.0,5,4,9,6.264,100.218,0.028,0.213,1
0.0,35.92,13.0,0.12,8.75,0.146,0.371,3.5,4,4,5,35.923,402.382,-0.225,0.0,0
9.33,83.98,9.0,0.33,1.5,0.249,0.167,5.5,6,6,5,8.129,212.459,0.083,0.17,1
41.85,54.18,121.0,0.7,0.46,0.186,0.327,3.5,7,6,7,1.264,0.0,-0.141,1.196,0
0.0,0.0,5.0,0.26,1.04,0.093,0.619,3.5,3,7,3,0.0,264.298,-0.526,0.0,1
0.0,47.03,3.0,0.37,0.29,0.088,0.08,5.5,3,4,5,47.034,207.836,0.008,0.0,1
0.0,88.22,12.0,0.12,5.2,0.264,0.478,5.5,5,10,4,88.219,406.517,-0.213,0.0,0
23.73,71.19,4.0,0.48,1.58,0.287,0.381,3.0,9,5,3,2.879,166.08,-0.094,0.791,1
18.8,45.62,5.0,0.26,1.19,-0.001,0.619,9.0,6,9,7,2.304,264.108,-0.62,0.209,1
0.0,0.0,45.0,0.26,0.63,0.288,0.727,5.5,1,6,6,0.0,152.827,-0.439,0.0,0
34.36,45.38,5.0,0.16,1.09,0.134,0.38,5.5,4,4,3,1.283,359.583,-0.246,0.625,1
8.04,80.38,4.0,0.88,0.42,0.223,0.53,4.0,2,4,6,8.894,97.634,-0.308,0.201,1
0.0,24.04,9.0,0.26,2.46,0.056,0.307,2.5,7,8,3,24.042,252.946,-0.251,0.0,1
8.78,87.79,4.0,0.12,4.13,0.287,0.5,3.5,5,9,6,8.977,444.576,-0.213,0.251,1
60.75,60.75,93.0,1.07,7.11,0.337,0.764,6.0,6,7,3,0.984,5.98,-0.426,1.013,0
0.0,45.67,2.0,0.16,7.5,0.105,0.656,3.5,5,9,3,45.669,370.95,-0.551,0.0,1
12.39,86.7,43.0,1.61,4.44,0.17,0.429,2.0,4,6,4,6.477,33.239,-0.259,0.619,0
8.77,87.72,7.0,0.12,5.76,0.244,0.441,7.5,4,5,3,8.977,430.683,-0.197,0.117,1
7.94,71.43,34.0,0.37,1.09,0.228,0.484,3.0,6,5,7,7.993,141.12,-0.256,0.265,1
0.0,30.47,3.0,1.71,0.41,0.303,0.441,4.5,5,5,6,30.47,53.541,-0.139,0.0,1
21.62,86.48,13.0,0.33,1.41,0.317,0.7,4.5,6,7,3,3.823,203.132,-0.383,0.48,0
9.66,86.97,9.0,0.16,1.09,0.34,0.437,4.5,6,4,2,8.156,344.485,-0.097,0.215,1
24.82,66.95,16.0,0.37,0.85,0.217,0.512,6.0,6,4,8,2.594,179.988,-0.296,0.414,0
0.0,38.15,7.0,0.33,0.8,0.141,0.571,2.5,4,6,3,38.152,217.113,-0.43,0.0,1
0.0,0.0,70.0,0.48,8.08,0.173,0.641,4.5,7,6,4,0.0,51.897,-0.468,0.0,0
7.02,49.15,52.0,0.23,2.72,0.209,0.612,4.5,7,6,6,6.127,144.3,-0.403,0.156,0
20.66,41.32,6.0,0.12,2.13,0.171,0.306,9.0,5,4,4,1.908,434.499,-0.135,0.23,1
25.49,101.98,8.0,0.26,7.98,0.274,0.549,7.0,7,7,8,3.849,255.761,-0.275,0.364,1
25.89,25.89,6.0,0.42,9.11,0.05,0.23,8.0,6,6,4,0.963,181.235,-0.18,0.324,1
12.07,84.46,21.0,0.33,0.62,0.248,0.479,3.0,9,6,5,6.464,184.448,-0.231,0.402,0
0.0,32.01,7.0,0.52,6.93,0.308,0.775,5.5,4,2,5,32.015,150.028,-0.466,0.0,0
0.0,0.0,27.0,0.59,0.21,0.433,0.701,5.5,6,8,5,0.0,105.608,-0.268,0.0,0
46.73,61.0,7.0,0.12,5.14,0.116,0.261,2.0,1,7,2,1.278,430.1,-0.145,2.336,1
48.23,61.0,6.0,0.94,0.16,0.11,0.364,7.5,7,4,5,1.239,90.64,-0.254,0.643,0
27.55,27.55,1.0,0.01,6.33,0.091,0.631,8.0,7,8,3,0.965,900.0,-0.54,0.344,1
0.0,28.84,11.0,0.16,1.65,0.214,0.145,4.0,3,8,4,28.842,336.913,0.07,0.0,1
21.97,87.88,319.0,0.01,3.4,-0.066,0.694,4.5,6,7,3,3.826,0.0,-0.76,0.488,0
0.0,0.0,3.0,0.26,2.74,0.208,0.345,5.0,4,7,4,0.0,269.906,-0.137,0.0,1
0.0,33.94,5.0,0.33,2.68,0.261,0.453,4.5,3,5,3,33.944,221.911,-0.192,0.0,1
20.52,61.55,2.0,0.48,1.03,0.0,0.619,4.0,7,5,3,2.861,169.518,-0.619,0.513,1
51.02,66.12,5.0,0.42,5.49,0.098,0.234,5.5,3,2,8,1.271,183.285,-0.136,0.928,1
9.71,29.14,150.0,2.87,0.13,0.109,0.439,4.5,5,6,4,2.72,0.0,-0.329,0.216,0
4.61,36.86,6.0,0.16,2.47,0.095,0.619,1.5,8,10,6,6.573,355.605,-0.524,0.307,0
0.0,0.0,5.0,0.01,5.5,0.04,0.024,7.0,4,9,5,0.0,863.636,0.017,0.0,1
7.81,78.08,4.0,0.16,1.78,0.192,0.342,4.5,4,4,3,8.865,363.379,-0.15,0.174,1
7.97,32.59,0.0,0.01,2.55,0.039,0.619,7.0,8,2,3,3.631,909.091,-0.58,0.114,1
22.59,60.25,203.0,0.26,9.35,0.253,0.885,5.5,2,5,9,2.554,0.0,-0.632,0.411,0
0.0,12.83,6.0,0.01,2.37,0.15,0.519,3.5,5,9,4,12.834,854.545,-0.37,0.0,1
7.81,23.43,18.0,2.57,2.2,0.258,0.347,7.0,4,4,6,2.659,30.669,-0.089,0.112,0
18.2,54.61,91.0,0.58,1.01,0.248,0.489,3.0,4,4,5,2.844,13.242,-0.241,0.607,1
14.62,87.69,20.0,0.12,1.44,0.28,0.528,5.0,7,8,6,5.616,370.016,-0.248,0.292,1
0.0,110.89,18.0,0.42,3.24,0.229,0.849,5.5,4,2,6,110.893,158.201,-0.62,0.0,0
0.0,36.94,17.0,0.42,4.8,0.242,0.768,6.0,5,5,5,36.938,159.957,-0.526,0.0,0
0.0,38.75,8.0,0.7,0.66,0.149,0.619,2.5,4,5,3,38.747,115.504,-0.47,0.0,1
46.72,46.72,17.0,0.73,1.89,0.255,0.446,5.0,6,6,9,0.979,99.582,-0.191,0.934,1
40.15,52.04,5.0,0.01,3.15,-0.063,-0.079,8.0,6,5,7,1.265,863.636,0.016,0.502,1
0.0,0.0,2.0,0.12,2.13,0.261,0.353,5.5,1,7,2,0.0,452.942,-0.092,0.0,1
0.0,88.22,14.0,0.42,3.54,0.26,0.511,2.0,4,7,4,88.219,165.829,-0.251,0.0,0
0.0,28.56,4.0,0.52,1.81,0.328,0.755,7.5,6,1,10,28.558,155.094,-0.427,0.0,0
0.0,38.15,7.0,0.12,5.76,0.066,0.269,6.5,5,5,7,38.152,430.683,-0.203,0.0,1
51.02,66.12,7.0,0.58,0.05,0.258,0.59,4.0,3,6,3,1.271,136.73,-0.333,1.275,0
12.03,96.26,14.0,0.26,2.89,0.423,0.791,3.5,5,2,8,7.386,239.235,-0.368,0.344,0
0.0,0.0,319.0,0.01,6.48,-0.05,0.007,5.5,5,2,6,0.0,0.0,-0.057,0.0,0
27.45,27.45,3.0,0.12,2.35,-0.032,0.619,4.5,8,6,2,0.965,449.207,-0.651,0.61,0
0.0,44.98,3.0,1.05,1.04,0.104,0.619,3.0,3,5,3,44.979,84.366,-0.515,0.0,0
25.14,62.86,139.0,0.26,5.72,0.295,0.33,4.5,4,5,5,2.404,0.0,-0.035,0.559,0
0.0,0.0,1.0,0.42,0.96,0.141,0.591,6.5,4,1,6,0.0,190.926,-0.45,0.0,1
7.44,74.42,47.0,2.64,0.93,0.329,0.561,6.0,7,4,8,8.815,19.312,-0.232,0.124,0
0.0,0.0,8.0,0.12,1.44,0.091,0.206,4.0,10,2,6,0.0,425.449,-0.115,0.0,1
0.0,100.53,319.0,0.01,4.85,0.032,0.384,5.5,4,7,5,100.528,0.0,-0.352,0.0,0
14.7,58.82,13.0,0.66,1.88,0.286,0.668,6.0,5,3,5,3.745,115.056,-0.382,0.245,1
0.0,0.0,5.0,0.52,2.22,0.142,0.531,4.5,5,1,7,0.0,153.318,-0.389,0.0,1
0.0,88.33,27.0,0.84,3.61,0.209,0.342,5.5,3,4,2,88.328,77.892,-0.132,0.0,0
0.0,13.3,884.0,4.72,0.06,0.25,0.816,5.5,6,3,6,13.296,0.0,-0.566,0.0,0
11.26,78.82,64.0,1.18,2.82,0.372,0.678,6.0,5,2,8,6.429,28.075,-0.306,0.188,0
18.2,54.61,97.0,0.59,2.75,0.272,0.645,5.0,2,2,8,2.844,4.329,-0.373,0.364,0
0.0,19.05,11.0,0.12,1.44,0.058,0.406,5.5,4,6,6,19.053,411.604,-0.348,0.0,1
18.09,81.4,38.0,1.3,2.46,0.279,0.606,7.0,7,4,7,4.264,44.408,-0.328,0.258,0
41.52,41.52,12.0,0.35,0.34,0.146,0.412,6.5,5,5,5,0.976,196.514,-0.267,0.639,1
20.66,41.32,4.0,0.12,1.66,0.13,0.132,5.0,10,4,8,1.908,443.745,-0.002,0.413,1
43.59,43.59,4.0,0.23,4.48,-0.011,0.619,3.5,6,4,6,0.978,288.822,-0.63,1.245,1
0.0,0.0,17.0,0.16,1.5,0.286,0.543,6.5,8,5,6,0.0,314.24,-0.257,0.0,0
10.01,50.07,779.0,4.75,0.5,0.309,0.697,4.0,8,10,4,4.546,0.0,-0.389,0.25,0
0.0,95.97,51.0,0.82,6.76,0.282,0.616,4.0,2,5,7,95.97,53.272,-0.334,0.0,0
15.03,15.03,12.0,0.59,1.56,0.128,0.346,5.5,5,4,5,0.938,127.315,-0.219,0.273,1
0.0,42.21,12.0,0.52,5.59,0.304,0.629,6.5,8,4,5,42.211,142.249,-0.326,0.0,0
6.5,58.49,16.0,0.48,9.3,0.223,0.505,4.5,4,5,4,7.8,144.959,-0.282,0.144,1
0.0,36.47,122.0,0.33,0.62,0.286,0.765,4.0,8,1,2,36.466,0.0,-0.479,0.0,0
0.0,67.9,2.0,0.48,0.58,0.243,0.635,8.5,6,6,9,67.902,169.539,-0.392,0.0,1
26.37,105.47,12.0,0.35,1.52,0.324,0.843,4.5,2,5,3,3.854,196.514,-0.519,0.586,0
0.0,0.0,24.0,0.01,4.61,0.393,0.681,3.5,6,10,7,0.0,690.909,-0.288,0.0,0
19.91,19.91,8.0,0.01,4.34,0.024,-0.121,5.0,2,1,2,0.952,836.364,0.145,0.398,1
17.2,68.8,3.0,1.1,9.17,0.133,0.151,6.5,7,7,4,3.78,81.052,-0.019,0.265,1
0.0,69.76,16.0,1.75,2.6,0.316,0.638,4.5,6,3,3,69.765,45.502,-0.321,0.0,0
7.92,63.33,5.0,0.01,5.22,0.134,0.118,4.5,4,5,7,7.103,863.636,0.016,0.176,1
0.0,35.34,23.0,1.07,6.92,0.256,0.611,5.5,3,8,5,35.335,65.814,-0.355,0.0,0
0.0,42.97,1726.0,3.73,3.18,0.292,0.8,4.5,2,7,7,42.966,0.0,-0.507,0.0,0
33.48,133.94,24.0,0.98,0.62,0.296,0.744,4.5,6,7,7,3.884,70.097,-0.448,0.744,0
0.0,69.45,10.0,0.12,1.84,0.146,0.268,5.0,7,4,5,69.447,415.682,-0.122,0.0,1
11.49,68.92,14.0,0.37,0.51,0.245,0.162,4.5,8,2,7,5.519,184.27,0.083,0.255,1
0.0,17.05,11.0,0.12,2.82,0.016,0.111,5.0,5,6,2,17.048,412.159,-0.095,0.0,1
0.0,16.11,13.0,0.16,3.83,0.148,0.609,6.5,6,5,4,16.112,329.346,-0.461,0.0,1
0.0,23.3,5.0,0.26,4.92,0.287,0.506,7.0,4,4,6,23.298,264.267,-0.219,0.0,1
0.0,0.0,16.0,0.26,3.95,0.301,0.792,6.0,6,6,6,0.0,233.457,-0.492,0.0,0
7.71,46.27,113.0,1.31,6.1,0.254,0.538,7.5,4,3,2,5.311,0.0,-0.284,0.103,1
0.0,0.0,4.0,0.01,3.7,0.313,0.519,7.5,3,7,4,0.0,872.727,-0.206,0.0,0
0.0,0.0,2.0,0.23,3.31,0.229,0.274,5.5,7,4,2,0.0,295.295,-0.044,0.0,1
46.54,66.45,4.0,0.52,2.79,0.081,0.619,5.0,6,5,10,1.398,154.965,-0.539,0.931,1
9.46,28.38,323.0,0.26,6.84,0.222,0.505,2.5,5,5,4,2.713,0.0,-0.283,0.378,0
5.38,37.68,51.0,1.82,1.41,0.132,0.448,4.5,10,6,9,5.903,25.582,-0.316,0.12,0
8.72,87.18,3.0,0.26,0.63,0.295,0.46,4.5,4,7,3,8.971,269.585,-0.165,0.194,1
17.2,68.8,2.0,0.26,2.08,0.186,0.307,5.5,4,9,4,3.78,272.64,-0.122,0.313,1
30.36,30.36,8.0,0.01,9.56,-0.087,-0.123,3.5,8,4,2,0.968,836.364,0.036,0.867,1
0.0,19.22,4.0,0.26,4.2,0.141,0.619,5.0,4,10,4,19.221,267.092,-0.478,0.0,1
12.0,84.01,20.0,1.0,0.3,0.218,0.311,4.5,7,1,5,6.462,72.859,-0.093,0.267,1
0.0,0.0,3.0,0.48,1.12,0.083,0.619,4.0,4,6,4,0.0,167.371,-0.536,0.0,1
5.22,31.3,73.0,1.84,1.24,0.165,0.359,5.5,6,4,6,5.035,13.951,-0.194,0.095,0
11.73,82.12,13.0,0.12,2.0,0.303,0.53,3.5,10,3,3,6.45,402.374,-0.227,0.335,1
9.79,33.77,32.0,0.85,0.14,0.335,0.706,8.0,8,5,4,3.13,71.876,-0.37,0.122,0
0.0,0.0,12.0,0.37,0.5,0.24,0.348,3.0,3,5,10,0.0,188.025,-0.108,0.0,0
0.0,28.16,71.0,4.97,2.31,0.282,0.835,5.5,6,7,3,28.157,5.722,-0.553,0.0,0
6.92,36.18,5.0,0.01,2.14,-0.051,0.02,5.0,6,5,7,4.568,863.636,-0.071,0.138,1
0.0,37.8,19.0,0.68,0.77,0.421,0.762,5.5,9,9,8,37.801,104.315,-0.341,0.0,0
7.7,69.32,11.0,0.26,1.04,0.289,0.239,3.5,7,6,4,7.966,247.652,0.05,0.22,0
23.89,71.67,6.0,0.35,3.65,0.065,0.619,2.0,4,2,5,2.879,209.657,-0.554,1.194,1
10.33,41.34,356.0,2.54,2.68,0.24,0.421,4.5,4,5,8,3.647,0.0,-0.18,0.23,0
0.0,7.76,230.0,1.44,1.24,0.325,0.771,5.0,5,2,5,7.764,0.0,-0.445,0.0,0
9.36,93.59,51.0,1.56,0.55,0.288,0.676,3.0,9,8,9,9.035,29.592,-0.388,0.312,0
0.0,17.05,11.0,0.12,8.38,0.067,0.37,1.0,6,6,8,17.048,411.613,-0.303,0.0,1
20.03,90.14,30.0,0.26,1.19,0.434,0.852,2.0,5,10,4,4.286,194.736,-0.418,1.002,0
0.0,32.01,5.0,0.68,1.95,0.114,0.284,3.0,3,1,1,32.007,122.196,-0.17,0.0,1
0.0,0.0,9.0,0.58,9.63,0.317,0.588,7.5,4,6,2,0.0,133.706,-0.271,0.0,0
0.0,0.0,28.0,0.58,1.48,0.389,0.751,4.5,8,6,6,0.0,105.794,-0.362,0.0,0
10.9,76.29,16.0,0.26,0.86,0.151,0.273,3.5,6,3,5,6.412,233.748,-0.122,0.311,1
0.0,0.0,3.0,0.49,1.09,0.117,0.344,3.0,3,5,4,0.0,163.751,-0.227,0.0,1
20.81,20.81,8.0,0.01,3.4,-0.057,-0.116,7.0,7,1,1,0.954,836.364,0.059,0.297,1
11.93,86.17,27.0,0.71,1.96,0.186,0.468,3.0,4,5,7,6.664,90.399,-0.282,0.398,0
0.0,0.0,128.0,3.69,0.02,0.241,0.597,5.5,5,2,4,0.0,0.0,-0.357,0.0,0
20.51,82.05,2.0,1.23,0.06,0.26,0.619,7.0,3,5,5,3.814,73.529,-0.359,0.293,1
22.1,77.33,15.0,0.12,9.54,0.357,0.774,6.0,5,9,8,3.348,393.415,-0.418,0.368,0
11.99,83.91,36.0,0.16,1.5,0.226,0.203,4.0,4,4,5,6.461,242.291,0.022,0.3,1
21.81,76.35,9.0,0.12,4.62,0.288,0.222,7.5,5,4,5,3.347,421.421,0.066,0.291,1
0.0,46.14,9.0,0.16,4.33,0.008,-0.046,9.0,2,7,9,46.139,344.485,0.053,0.0,1
15.22,45.66,0.0,0.12,2.83,0.224,0.516,4.0,6,6,6,2.815,463.1,-0.293,0.38,1
0.0,85.43,6.0,0.33,0.39,0.207,0.325,7.0,10,6,8,85.434,219.286,-0.118,0.0,1
9.73,35.66,71.0,1.3,0.12,0.113,0.25,4.5,2,3,5,3.323,20.756,-0.137,0.216,0
0.0,0.0,8.0,0.16,4.61,0.297,0.399,5.0,4,5,2,0.0,348.054,-0.102,0.0,0
8.61,60.27,16.0,0.12,5.88,0.283,0.496,6.0,4,7,5,6.272,389.004,-0.213,0.143,1
0.0,12.83,9.0,0.88,2.32,0.342,0.692,5.0,3,2,10,12.834,92.542,-0.35,0.0,0
7.5,59.97,5.0,0.01,5.8,0.311,0.249,3.0,5,5,4,7.058,863.636,0.062,0.25,1
0.0,20.97,7.0,0.12,3.23,0.018,0.619,6.5,4,8,2,20.969,429.91,-0.601,0.0,1
13.96,41.89,3.0,0.35,1.73,0.268,0.593,5.0,6,8,3,2.8,216.612,-0.326,0.279,1
0.0,111.28,14.0,0.7,0.34,0.274,0.815,5.0,3,5,2,111.275,108.097,-0.542,0.0,0
11.45,37.56,4.0,0.42,1.17,0.14,0.619,6.0,7,2,8,3.016,185.096,-0.48,0.191,1
0.0,37.66,6.0,0.26,5.7,0.09,0.432,5.0,6,4,3,37.656,261.556,-0.342,0.0,1
23.84,71.53,150.0,0.71,2.88,0.242,0.57,2.5,5,10,4,2.879,0.0,-0.328,0.954,1
22.04,66.13,4.0,0.37,0.29,0.168,0.113,4.5,3,5,9,2.87,205.678,0.054,0.49,1
11.21,67.25,12.0,0.26,0.63,0.272,0.19,6.5,4,4,5,5.509,244.876,0.082,0.172,1
0.0,0.0,4.0,0.01,3.98,0.182,0.517,10.0,2,3,4,0.0,872.727,-0.335,0.0,1
0.0,0.0,3.0,0.12,1.66,0.435,0.63,3.0,3,7,7,0.0,448.305,-0.195,0.0,0
37.19,37.19,18.0,0.35,0.74,0.133,0.168,6.0,2,3,6,0.974,182.781,-0.035,0.62,1
0.0,71.77,89.0,0.47,0.27,0.236,0.568,7.5,4,7,2,71.768,19.435,-0.332,0.0,0
0.0,11.13,2.0,0.26,1.04,0.086,0.619,5.0,3,4,6,11.133,272.234,-0.533,0.0,1
18.19,63.66,82.0,1.4,0.27,0.222,0.683,6.0,7,6,4,3.318,11.998,-0.461,0.303,0
0.0,29.85,331.0,1.75,3.55,0.324,0.777,6.0,4,5,6,29.85,0.0,-0.452,0.0,0
0.0,0.0,0.0,0.58,1.04,0.081,0.619,7.5,3,7,8,0.0,146.599,-0.538,0.0,0
0.0,27.03,7.0,0.68,0.59,0.15,0.262,4.5,6,3,7,27.031,119.747,-0.111,0.0,1
38.78,48.53,76.0,1.07,3.06,0.289,0.666,7.0,1,3,7,1.22,20.516,-0.377,0.554,0
8.53,76.76,6.0,0.26,0.63,0.174,0.619,4.0,9,7,7,8.056,261.324,-0.445,0.213,1
0.0,35.78,5.0,0.63,0.16,0.146,0.503,5.5,3,7,7,35.778,130.995,-0.358,0.0,1
7.9,79.0,11.0,0.16,5.52,0.223,0.556,6.0,9,4,2,8.876,336.881,-0.333,0.132,0
8.45,76.08,65.0,3.22,2.49,0.361,0.706,4.5,6,6,5,8.048,10.551,-0.345,0.188,0
6.0,72.04,47.0,0.62,6.18,0.285,0.807,4.5,5,5,5,10.286,73.148,-0.522,0.133,0
0.0,38.87,23.0,0.23,1.76,0.359,0.572,2.5,2,1,10,38.868,231.747,-0.212,0.0,0
53.55,53.55,5.0,0.01,2.55,0.11,0.322,9.0,6,5,3,0.982,863.636,-0.212,0.595,1
7.72,77.21,6.0,0.42,5.73,0.063,0.619,4.0,9,7,5,8.853,181.224,-0.556,0.193,1
18.8,75.22,8.0,0.16,6.34,0.234,0.326,7.0,5,9,6,3.798,348.278,-0.092,0.269,0
9.66,86.97,6.0,0.59,0.21,0.316,0.48,4.5,5,6,3,8.156,135.996,-0.164,0.215,1
0.0,0.0,9.0,0.26,1.19,0.085,0.476,5.5,1,2,6,0.0,253.215,-0.391,0.0,1
9.14,63.99,17.0,0.47,0.05,0.276,0.572,4.5,6,6,8,6.31,146.897,-0.296,0.203,0
0.0,67.76,4.0,0.23,0.75,0.226,0.531,6.0,4,7,2,67.764,289.054,-0.305,0.0,0
0.0,51.52,6.0,0.35,0.74,0.041,0.619,3.0,8,4,5,51.521,209.544,-0.578,0.0,1
0.0,40.0,8.0,0.01,8.83,-0.073,0.619,5.5,5,4,8,40.001,836.364,-0.693,0.0,1
11.26,78.81,47.0,0.66,0.11,0.322,0.697,3.5,3,3,8,6.429,70.055,-0.375,0.322,0
7.76,85.35,1.0,0.35,0.34,0.299,0.492,6.0,7,2,5,9.744,220.606,-0.193,0.129,1
0.0,6.16,3.0,0.35,2.76,0.039,0.619,5.5,5,5,8,6.161,215.974,-0.58,0.0,1
6.67,40.33,9.0,0.42,1.17,0.075,0.081,6.0,3,10,6,5.261,175.417,-0.005,0.111,1
11.74,93.88,18.0,0.7,0.05,0.312,0.589,8.0,5,8,4,7.372,103.069,-0.277,0.147,0
8.34,75.03,11.0,0.01,3.06,0.347,0.304,5.0,3,7,4,8.036,809.091,0.043,0.167,1
0.0,63.23,8.0,0.12,1.44,0.095,0.112,8.0,8,1,3,63.226,426.052,-0.017,0.0,1
0.0,41.23,60.0,0.71,1.13,0.14,0.374,8.0,6,5,6,41.234,49.673,-0.234,0.0,1
11.73,82.12,18.0,0.35,3.83,0.27,0.474,6.0,6,6,1,6.45,182.769,-0.204,0.196,0
38.79,49.55,22.0,0.81,1.44,0.194,0.345,4.0,7,3,4,1.245,85.363,-0.151,0.97,1
8.78,87.79,6.0,0.82,1.35,0.258,0.53,4.0,5,6,4,8.977,102.198,-0.272,0.219,1
20.61,20.61,3.0,0.42,3.06,0.027,0.619,5.5,8,2,5,0.954,186.897,-0.592,0.375,1
0.0,0.0,19.0,0.16,7.39,0.194,0.609,8.0,6,5,3,0.0,306.601,-0.414,0.0,0
37.15,37.15,5.0,0.01,14.28,-0.205,-0.048,6.0,6,3,4,0.974,863.636,-0.157,0.619,1
13.38,13.38,4.0,0.12,1.84,0.021,0.619,1.5,4,3,4,0.93,443.97,-0.598,0.892,1
5.28,42.24,9.0,0.52,1.55,0.172,0.419,6.5,4,3,4,6.726,147.023,-0.247,0.081,0
7.91,63.3,150.0,1.97,0.35,0.277,0.755,4.5,5,4,6,7.102,0.0,-0.477,0.176,0
16.29,32.57,6.0,0.12,1.44,0.009,0.619,5.0,6,4,3,1.884,435.314,-0.61,0.326,1
6.04,34.97,8.0,0.12,1.84,0.207,0.377,2.0,7,3,3,4.966,426.052,-0.17,0.302,0
43.61,43.61,4.0,0.37,3.58,0.161,0.299,3.5,5,5,3,0.978,205.678,-0.138,1.246,1
0.0,33.24,47.0,0.37,3.41,0.332,0.591,6.0,9,6,8,33.242,113.452,-0.259,0.0,0
10.5,34.65,3.0,0.37,2.59,0.259,0.619,4.0,5,6,2,3.013,207.589,-0.36,0.263,1
19.6,45.74,119.0,0.94,1.18,0.278,0.685,2.0,4,2,4,2.22,0.0,-0.408,0.98,0
0.0,45.67,5.0,0.16,6.42,0.105,0.41,4.5,6,6,4,45.669,359.592,-0.305,0.0,1
26.57,79.72,3.0,0.7,0.05,0.19,0.035,2.5,5,5,2,2.891,121.511,0.155,1.063,1
0.0,55.22,18.0,1.24,0.46,0.155,0.12,1.5,4,4,4,55.221,61.392,0.034,0.0,0
0.0,26.38,4.0,0.26,1.88,0.248,0.715,4.5,6,3,8,26.376,266.67,-0.467,0.0,0
22.74,79.59,280.0,5.33,1.45,0.364,0.839,4.0,7,4,4,3.353,0.0,-0.475,0.568,0
46.32,46.32,1.0,0.01,8.79,0.078,-0.096,5.5,6,8,4,0.979,900.0,0.175,0.842,1
9.71,48.56,792.0,9.89,0.2,0.273,0.772,2.5,3,9,6,4.533,0.0,-0.499,0.389,0
9.82,58.9,6.0,0.16,2.01,0.309,0.71,2.5,4,3,6,5.445,355.98,-0.401,0.393,0
8.79,50.41,460.0,24.48,4.52,0.169,0.356,1.5,10,3,3,5.151,0.0,-0.187,0.586,0
15.68,31.36,3.0,0.26,1.04,-0.021,0.619,4.5,7,3,4,1.88,269.472,-0.64,0.348,1
7.94,71.43,22.0,0.23,0.96,0.185,0.292,4.5,4,8,4,7.993,234.494,-0.107,0.176,1
7.83,78.28,4.0,0.16,2.8,0.086,0.314,6.0,7,8,4,8.867,363.417,-0.228,0.13,1
0.0,0.0,14.0,0.16,1.9,0.335,0.501,6.0,5,3,4,0.0,325.571,-0.166,0.0,0
0.0,0.0,19.0,2.55,7.25,0.492,0.716,5.0,5,4,4,0.0,30.609,-0.225,0.0,0
0.0,21.96,53.0,0.58,2.45,0.196,0.602,4.5,7,3,6,21.957,69.095,-0.406,0.0,0
0.0,0.0,46.0,2.29,1.02,0.436,0.584,6.0,7,8,5,0.0,22.611,-0.148,0.0,0
40.15,52.04,5.0,0.01,7.78,-0.05,0.116,5.5,3,5,8,1.265,863.636,-0.166,0.73,1
0.0,47.09,9.0,0.91,3.54,0.357,0.826,3.0,6,2,10,47.087,90.455,-0.469,0.0,0
11.45,37.56,5.0,0.26,1.04,0.221,0.603,4.0,3,4,7,3.016,264.11,-0.382,0.286,1
30.36,30.36,8.0,0.01,2.55,-0.098,-0.134,5.5,10,7,6,0.968,836.364,0.036,0.552,1
12.72,89.02,17.0,0.12,5.87,0.266,0.354,6.5,7,2,2,6.49,384.373,-0.088,0.196,1
20.58,51.69,1173.0,3.21,0.1,0.345,0.779,3.5,7,5,5,2.395,0.0,-0.435,0.588,0
